country_code,country,year,lgdp,lerf,lup,ltrd,lfce
ROU,Romania,2004,25.58227048491696,3.6767309590671124,3.968734655473426,4.104731739342736,25.259316688278936
ROU,Romania,2005,25.627895149420905,3.6730295046838703,3.971696719388615,4.083629855033529,25.359377422766936
ROU,Romania,2006,25.7051229242026,3.679662104564327,3.9751224553710487,4.122018513625098,25.434987937028183
ROU,Romania,2007,25.774964307875106,3.69282167334656,3.978695727150667,4.1511211100576535,25.5451444744785
ROU,Romania,2008,25.863958832858287,3.7113500877413035,3.982104619240273,4.177079043787824,25.623787685341377
ROU,Romania,2009,25.80721168099634,3.6011405398059297,3.985041377521485,4.068514800419558,25.563037250889508
ROU,Romania,2010,25.76737033493078,3.670715483486265,3.987201399224334,4.247851256067346,25.518886010506712
ROU,Romania,2011,25.811345009882185,3.6676558176623097,3.988259477172018,4.334297460751565,25.551945614276256
ROU,Romania,2012,25.830202258762665,3.6693397922393194,3.988174631105711,4.338522974671645,25.57963438008758
ROU,Romania,2013,25.832986099055788,3.6655340586189444,3.987319250512545,4.399345950400683,25.53492940065483
ROU,Romania,2014,25.87332158574001,3.675971503813152,3.9857699751587177,4.423350218867243,25.577369919390705
ROU,Romania,2015,25.904403848812805,3.6885293928496408,3.983546771931949,4.42509302906398,25.621061336736652
ROU,Romania,2016,25.932601847163305,3.689429302919372,3.980668404235717,4.45309684372501,25.669688018096984
ROU,Romania,2017,26.011371236200603,3.7240052560893107,3.977152557945468,4.4677003572302905,25.766137643571604
ROU,Romania,2018,26.06391171420887,3.724125934301006,3.973015957655534,4.466955502250869,25.845574635561626
ROU,Romania,2019,26.102750523532478,3.7258620877114703,3.9682744746539846,4.4415490381941325,25.884463322199366
ROU,Romania,2020,26.066107021727593,3.7071367703847673,3.962943227891402,4.361334603017331,25.861586331202478
ROU,Romania,2021,26.120475415039436,3.7035463671573328,3.9556982289077323,4.4667261350915055,25.91267878902069
ROU,Romania,2022,26.161499434441286,3.714547200862514,3.9543826954448287,4.542759010454431,25.950975149702945
